links,Year,date,titles,News,Location_appox,location,Latitude,Longitude
https://www.observerbd.com/news.php?id=311155,2021,03-May,Three bike riders killed in Sylhet road accident,"Three bike riders killed in Sylhet road accidentThree motorcyclists were killed as a truck smashed their bike in Jaintapur upazila of Sylhet early Monday.The deceased were identified as Sohel Ahmed, 35, a local motor mechanic, Hafiz Sultan Ahmed, 28, and Ashiq Ahmed, 26.Jaintapur Police Station OC Golam Dastagir said a Jaflang-bound truck rammed into a motorcycle at Darbosto Bazar at early hours, leaving three dead on the spot and two passersby injured.The trio were admitted to Sylhet Osmani Medical College Hospital. The driver managed to flee leaving the vehicle, the OC said.TF ","Sylhet, Bangladesh","সিলেট বিভাগ, বাংলাদেশ",24.59107805,91.71773617004385
https://www.observerbd.com/news.php?id=310951,2021,01-May,Farmer killed in Lalmonirhat road accident,"Farmer killed in Lalmonirhat road accidentA farmer was killed and two others were injured in a road accident at Kaliganj upazila in Lalmonirhat district on Saturday morning.Deceased Yasin Ali Babu, 31, was a resident of Uttar Mushrat Madati village under Bhotmari union in the upazila. Locals said three farmers were returning home on a paddy cutter vehicle. On they way, a truck hit the vehicle, leaving them severely injured. The injured were Kaliganj Upazila Health Complex where the on-duty doctor declared Yasin dead. Kaliganj Police Station OC Arju Md Sajjad confirmed the matter. MS/MUS ","Kaliganj, Bangladesh","কালীগঞ্জ, লালমনিরহাট জেলা, বাংলাদেশ",25.9678732,89.2082255
https://www.observerbd.com/news.php?id=310946,2021,01-May,3 vegetable traders killed in N'ganj accident,"Three vegetable traders were killed and two others injured when a covered van hit a pickup van carrying the trio in Sonargaon of Narayangaj early Saturday.The deceased were identified as Kabir Hossain, Amir Hossain and Al Mamun.Kanchpur Highway Police Station OC Moniruzzaman said the traders met the tragic end of their lives while going to sell the vegetable at different bazars of the upazila after collecting those from Sonmandi union.Injured two are now undergoing treatment at Dhaka Medical College Hospital.HM/TF ","Narayanganj, Bangladesh","নারায়ণগঞ্জ, নারায়নগঞ্জ জেলা, ঢাকা বিভাগ, 1400, বাংলাদেশ",23.6238108,90.4999662
https://www.observerbd.com/news.php?id=310811,2021,30-Apr,"4 killed, 7 injured in Rangpur road accident","4 killed, 7 injured in Rangpur road accidentFour persons were killed and seven others injured in a road accident at Mithapukur upazila town in the district on the Rangpur-Dhaka highway in the small hours of Friday.The deceased labourers were identified as Rafikul Islam, 45, Shahidul Islam, 50, and Abul Kalam, 45, hailing from different villages of Lalmonirhat and Fazlul Karim, 65, of Sirajganj districts.“The accident occurred when an onion-laden truck overturned as its driver lost control over the steering while overtaking another truck there around 1 am today,” said Yamin-Ud-Dowla, officer-in-charge (OC) of Barodorga Highway Police Station.The Rangpur-bound truck from Bagerhat was carrying onions with some 11 labourers, mostly from Lalmonirhat and other northern districts, aboard when the accident took place killing one labourer on the spot and injuring 10 others.Police and personnel from nearby Shothibari Fire Service and Civil Defense Station rushed to the spot, rescued the injured persons and sent them to Rangpur Medical College Hospital (RpMCH) where three of them succumbed to their injuries till 1 pm today.The wounded labourers– Golam Mostafa, 35, Amir Hossain, 30, Amir Ali, 40, Babu Mian, 45, Guru Das, 40, Arjun, 25, and Rasel Milan, 30– are undergoing treatment at the RpMCH as their condition is still critical.“Driver and helper of the ill-fated truck fled from the scene soon after the accident,” the OC said, adding that a case was filed in this connection with Mithapukur Police Station.BSS/ALM ","Rangpur, Bangladesh","রংপুর, রংপুর জেলা, 5400, বাংলাদেশ",25.7569808,89.241459
https://www.observerbd.com/news.php?id=310651,2021,29-Apr,Elderly woman killed in Thakurgaon road accident,"Elderly woman killed in Thakurgaon road accident An elderly woman was killed in a road accident at Sadar upazila in Thakurgaon district on Wednesday evening. Deceased Alema Khatun, 65, was a resident of Madhyajhargaon village in the upazila. Police and local sources said a three wheeler, locally known Mahindra, collided head on with an auto-rickshaw at Baliadangi intersection, leaving Alema critically injured. Injured Alema was rushed to Thakurgaon Adhunik Hospital where the on-duty doctor declared her dead. Thakurgaon Sadar Police Station officer in-charge Tanvirul Islam Confirmed the matter. AA/MUS ","Thakurgaon, Bangladesh","ঠাকুরগাঁও, ঠাকুরগাঁও জেলা, 5100, বাংলাদেশ",26.0200532,88.4694397
https://www.observerbd.com/news.php?id=310497,2021,28-Apr,Three killed in Mymensingh road accident,"Three killed in Mymensingh road accidentThree persons were killed and another was injured as a truck rammed into a CNG-run auto-rickshaw at Gouripur upazila in Mymensingh district on Wednesday morning.The deceased were identified as Shahid Mia, 40, Khalil Mia, 32, and Masum Mia, residents of Durgapur upazila in Netrakona district.Locals said the tuck smashed the auto-rickshaw in Khicha area of Tarakanda Police Station area on the Netrakona-Mymensingh highway around 10 am, leaving driver Shahid dead on the spot and three others injured.Two other injured persons succumbed to their injuries at Mymensingh Medical College Hospital.Shyamganj highway police outpost in-charge Inspector Md Shafiur Rahman the vehicles were sized, but the truck driver fled the scene after the accident.SIM/ALM  ","Gouripur, Bangladesh","গৌরীপুর, ময়মনসিংহ জেলা, ময়মনসিংহ বিভাগ, বাংলাদেশ",24.7600679,90.5703878
https://www.observerbd.com/news.php?id=310127,2021,26-Apr,Chicken trader killed in Bogura accident,"A chicken trader was crushed under the wheels of tractor in Nodigram upazila of Bogura on Sunday evening.Deceased Nur Amin, 45, was the residence of Bisherpara village.Local sources said a tractor smashed his bicycle at about 7:30pm while he was returning home from a bazar, leaving him dead on the scene.Nodigram police outpost in-charge Abu Rayhan said a police force was sent to the spot. AK/TF ","Nandigram, Bangladesh","নন্দীগ্রাম, বগুড়া জেলা, রাজশাহী বিভাগ, বাংলাদেশ",24.6573747,89.2708646
https://www.observerbd.com/news.php?id=309808,2021,24-Apr,Man killed in accident while going Dhaka by bike on rent,"Man killed in accident while going Dhaka by bike on rentA man was killed and two others were injured after a covered van hit a motorcycle at Dighi area on the Dhaka-Aricha highway in Manikganj district on Saturday morning.Deceased Sabuj Hossain, 23, was the son of Lal Mia, hailed from Nagarpur upazila in Tangail district.Manikganj Golra Highway Police Station officer in-charge (OC) Manirul Islam said a covered van coming from opposite direction rammed into the bike in the area around 6:15 am, leaving pillion passenger Sabuj dead on the spot, two other riders of bike injured.The injured --motorcycle driver Nazmul Hasan Ronny and another pillion passenger Farhad-- were admitted to Manikganj 250 bed General Hospital.Sabuj and Farhad were going to Dhaka by motorcycle on rent.Police, however, detained covered van driver.AAL/ALM  ","Dighi, Bangladesh","Dighi, মানিকগঞ্জ জেলা, ঢাকা বিভাগ, 1800, বাংলাদেশ",23.876009,89.9720276
https://www.observerbd.com/news.php?id=308970,2021,19-Apr,2 killed in Faridpur road accident,"2 killed in Faridpur road accidentTwo people were killed and five others injured as a pickup van rammed into a three-wheeler, locally known as Mahindra, at Nagarkanda upazila in Faridpur district on Monday morning. The deceased were identified as the Mahindra driver Abul Bashar Bepari, 35, a resident of Shaildubi village under Saltha upazila in the district, and Kamrul Sheikh, 33, son of Purura village under Saltha upazila. Locals said a pickup van hit a Mahindra from in front at Talmar area on the Faridpur-Barishal highway, leaving the duo dead on the spot and five others injured. Being informed, police rescued injured and sent them to Faridpur Medical College Hospital, said Bhanga Highway Police OC Mohammad Omar Faruque. QHB/MUS ","Nagarkanda, Bangladesh","Nagarkanda Road, ফরিদপুর জেলা, ঢাকা বিভাগ, 7870, বাংলাদেশ",23.2956801,89.6849805
https://www.observerbd.com/news.php?id=308938,2021,19-Apr,Two killed in Sirajganj road accident,"Two killed in Sirajganj road accidentTwo persons were killed as a three-wheeler (locally known as Nosiman) and a motorcycle collided at Shahjadpur upazila in Sirajganj district on Sunday.The deceased were identified as Shamim, 35, son of Abdul Kuddus, and Sujan, 35, son of late Farhad Ali, residents of Salanga Police Station area of the district.Hatikumrul Highway Police Station officer in-charge (OC) Shahjahan Ali said the accident took place in Talgachi Bazar area around 6:30 pm, leaving two riders of the bike injured.The injured were rushed to local hospital where the on-duty doctor declared them dead.AB/ALM ","Shahjadpur, Bangladesh","Shahjadpur Gov. Primary Model School, Road 106, গুলশান, ঢাকা, Chanpara Bazar, ঢাকা জেলা, ঢাকা বিভাগ, 1230, বাংলাদেশ",23.7942813,90.42366379688129
https://www.observerbd.com/news.php?id=308242,2021,15-Apr,4 of a family killed in Gaibandha road accident,"4 of a family killed in Gaibandha road accidentA covered van has smashed a human hauler in Gabindaganj upazila of Gaibandha that left four members of a family dead on the spot.The accident happened at 5pm on Wednesday at Kalitola area. The deceased were identified as school teacher Anisur Rahman, 31, his mother Rehena Begum, his wife Razia Sultana and Razia's brother Jahid. Local sources said the family met the tragic end of their life while returning home after visiting a doctor.Seven others were also injured in the accident. Of the, crititcally injured four were admitted to Rangpur and Bagura Medical College Hospital.Gabindaganj Highway Police Station OC Khairul Islam said police seized the covered van but its driver managed to flee the scene.TF ","Gaibandha, Bangladesh","Gaibandha, জামালপুর জেলা, ময়মনসিংহ বিভাগ, বাংলাদেশ",25.0860006,89.8696436
